FIPS,Admin2,Province_State,Combined_Key,Population,,,
31109,Lancaster,Nebraska,"Lancaster, Nebraska, US",319090,,,
31111,Lincoln,Nebraska,"Lincoln, Nebraska, US",34914,,,
31113,Logan,Nebraska,"Logan, Nebraska, US",748,,,
31115,Loup,Nebraska,"Loup, Nebraska, US",664,,,
31117,McPherson,Nebraska,"McPherson, Nebraska, US",494,,,
31119,Madison,Nebraska,"Madison, Nebraska, US",35099,,,
31121,Merrick,Nebraska,"Merrick, Nebraska, US",7755,,,
31123,Morrill,Nebraska,"Morrill, Nebraska, US",4642,,,
31125,Nance,Nebraska,"Nance, Nebraska, US",3519,,,
31127,Nemaha,Nebraska,"Nemaha, Nebraska, US",6972,,,
31129,Nuckolls,Nebraska,"Nuckolls, Nebraska, US",4148,,,
31131,Otoe,Nebraska,"Otoe, Nebraska, US",16012,,,
31133,Pawnee,Nebraska,"Pawnee, Nebraska, US",2613,,,
31135,Perkins,Nebraska,"Perkins, Nebraska, US",2891,,,
31137,Phelps,Nebraska,"Phelps, Nebraska, US",9034,,,
31139,Pierce,Nebraska,"Pierce, Nebraska, US",7148,,,
31141,Platte,Nebraska,"Platte, Nebraska, US",33470,,,
31143,Polk,Nebraska,"Polk, Nebraska, US",5213,,,
31145,Red Willow,Nebraska,"Red Willow, Nebraska, US",10724,,,
31147,Richardson,Nebraska,"Richardson, Nebraska, US",7865,,,
31149,Rock,Nebraska,"Rock, Nebraska, US",1357,,,
31151,Saline,Nebraska,"Saline, Nebraska, US",14224,,,
31153,Sarpy,Nebraska,"Sarpy, Nebraska, US",187196,,,
31155,Saunders,Nebraska,"Saunders, Nebraska, US",21578,,,
31157,Scotts Bluff,Nebraska,"Scotts Bluff, Nebraska, US",35618,,,
31159,Seward,Nebraska,"Seward, Nebraska, US",17284,,,
31161,Sheridan,Nebraska,"Sheridan, Nebraska, US",5246,,,
31163,Sherman,Nebraska,"Sherman, Nebraska, US",3001,,,
31165,Sioux,Nebraska,"Sioux, Nebraska, US",1166,,,
31167,Stanton,Nebraska,"Stanton, Nebraska, US",5920,,,
31169,Thayer,Nebraska,"Thayer, Nebraska, US",5003,,,
31171,Thomas,Nebraska,"Thomas, Nebraska, US",722,,,
31173,Thurston,Nebraska,"Thurston, Nebraska, US",7224,,,
31175,Valley,Nebraska,"Valley, Nebraska, US",4158,,,
31177,Washington,Nebraska,"Washington, Nebraska, US",20729,,,
31179,Wayne,Nebraska,"Wayne, Nebraska, US",9385,,,
31181,Webster,Nebraska,"Webster, Nebraska, US",3487,,,
31183,Wheeler,Nebraska,"Wheeler, Nebraska, US",783,,,
31185,York,Nebraska,"York, Nebraska, US",13679,,,
32001,Churchill,Nevada,"Churchill, Nevada, US",24909,,,
32003,Clark,Nevada,"Clark, Nevada, US",2266715,,,
32005,Douglas,Nevada,"Douglas, Nevada, US",48905,,,
32007,Elko,Nevada,"Elko, Nevada, US",52778,,,
32009,Esmeralda,Nevada,"Esmeralda, Nevada, US",873,,,
32011,Eureka,Nevada,"Eureka, Nevada, US",2029,,,
32013,Humboldt,Nevada,"Humboldt, Nevada, US",16831,,,
32015,Lander,Nevada,"Lander, Nevada, US",5532,,,
32017,Lincoln,Nevada,"Lincoln, Nevada, US",5183,,,
32019,Lyon,Nevada,"Lyon, Nevada, US",57510,,,
32021,Mineral,Nevada,"Mineral, Nevada, US",4505,,,
32023,Nye,Nevada,"Nye, Nevada, US",46523,,,
32027,Pershing,Nevada,"Pershing, Nevada, US",6725,,,
32029,Storey,Nevada,"Storey, Nevada, US",4123,,,
32031,Washoe,Nevada,"Washoe, Nevada, US",471519,,,
32033,White Pine,Nevada,"White Pine, Nevada, US",9580,,,
32510,Carson City,Nevada,"Carson City, Nevada, US",55916,,,
33001,Belknap,New Hampshire,"Belknap, New Hampshire, US",61303,,,
33003,Carroll,New Hampshire,"Carroll, New Hampshire, US",48910,,,
33005,Cheshire,New Hampshire,"Cheshire, New Hampshire, US",76085,,,
33007,Coos,New Hampshire,"Coos, New Hampshire, US",31563,,,
33009,Grafton,New Hampshire,"Grafton, New Hampshire, US",89886,,,
33011,Hillsborough,New Hampshire,"Hillsborough, New Hampshire, US",417025,,,
33013,Merrimack,New Hampshire,"Merrimack, New Hampshire, US",151391,,,
33015,Rockingham,New Hampshire,"Rockingham, New Hampshire, US",309769,,,
33017,Strafford,New Hampshire,"Strafford, New Hampshire, US",130633,,,
33019,Sullivan,New Hampshire,"Sullivan, New Hampshire, US",43146,,,
34001,Atlantic,New Jersey,"Atlantic, New Jersey, US",263670,,,
34003,Bergen,New Jersey,"Bergen, New Jersey, US",932202,,,
34005,Burlington,New Jersey,"Burlington, New Jersey, US",445349,,,
34007,Camden,New Jersey,"Camden, New Jersey, US",506471,,,
34009,Cape May,New Jersey,"Cape May, New Jersey, US",92039,,,
34011,Cumberland,New Jersey,"Cumberland, New Jersey, US",149527,,,
34013,Essex,New Jersey,"Essex, New Jersey, US",798975,,,
34015,Gloucester,New Jersey,"Gloucester, New Jersey, US",291636,,,
34017,Hudson,New Jersey,"Hudson, New Jersey, US",672391,,,
34019,Hunterdon,New Jersey,"Hunterdon, New Jersey, US",124371,,,
34021,Mercer,New Jersey,"Mercer, New Jersey, US",367430,,,
34023,Middlesex,New Jersey,"Middlesex, New Jersey, US",825062,,,
34025,Monmouth,New Jersey,"Monmouth, New Jersey, US",618795,,,
34027,Morris,New Jersey,"Morris, New Jersey, US",491845,,,
34029,Ocean,New Jersey,"Ocean, New Jersey, US",607186,,,
34031,Passaic,New Jersey,"Passaic, New Jersey, US",501826,,,
34033,Salem,New Jersey,"Salem, New Jersey, US",62385,,,
34035,Somerset,New Jersey,"Somerset, New Jersey, US",328934,,,
34037,Sussex,New Jersey,"Sussex, New Jersey, US",140488,,,
34039,Union,New Jersey,"Union, New Jersey, US",556341,,,
34041,Warren,New Jersey,"Warren, New Jersey, US",105267,,,
35001,Bernalillo,New Mexico,"Bernalillo, New Mexico, US",679121,,,
35003,Catron,New Mexico,"Catron, New Mexico, US",3527,,,
35005,Chaves,New Mexico,"Chaves, New Mexico, US",64615,,,
35006,Cibola,New Mexico,"Cibola, New Mexico, US",26675,,,
35007,Colfax,New Mexico,"Colfax, New Mexico, US",11941,,,
35009,Curry,New Mexico,"Curry, New Mexico, US",48954,,,
35011,De Baca,New Mexico,"De Baca, New Mexico, US",1748,,,
35013,Dona Ana,New Mexico,"Dona Ana, New Mexico, US",218195,,,
35015,Eddy,New Mexico,"Eddy, New Mexico, US",58460,,,
35017,Grant,New Mexico,"Grant, New Mexico, US",26998,,,
35019,Guadalupe,New Mexico,"Guadalupe, New Mexico, US",4300,,,
35021,Harding,New Mexico,"Harding, New Mexico, US",625,,,
35023,Hidalgo,New Mexico,"Hidalgo, New Mexico, US",4198,,,
35025,Lea,New Mexico,"Lea, New Mexico, US",71070,,,
35027,Lincoln,New Mexico,"Lincoln, New Mexico, US",19572,,,
35028,Los Alamos,New Mexico,"Los Alamos, New Mexico, US",19369,,,
35029,Luna,New Mexico,"Luna, New Mexico, US",23709,,,
35031,McKinley,New Mexico,"McKinley, New Mexico, US",71367,,,
35033,Mora,New Mexico,"Mora, New Mexico, US",4521,,,
35035,Otero,New Mexico,"Otero, New Mexico, US",67490,,,
35037,Quay,New Mexico,"Quay, New Mexico, US",8253,,,
35039,Rio Arriba,New Mexico,"Rio Arriba, New Mexico, US",38921,,,
35041,Roosevelt,New Mexico,"Roosevelt, New Mexico, US",18500,,,
35043,Sandoval,New Mexico,"Sandoval, New Mexico, US",146748,,,
35045,San Juan,New Mexico,"San Juan, New Mexico, US",123958,,,
35047,San Miguel,New Mexico,"San Miguel, New Mexico, US",27277,,,
35049,Santa Fe,New Mexico,"Santa Fe, New Mexico, US",150358,,,
35051,Sierra,New Mexico,"Sierra, New Mexico, US",10791,,,
35053,Socorro,New Mexico,"Socorro, New Mexico, US",16637,,,
35055,Taos,New Mexico,"Taos, New Mexico, US",32723,,,
35057,Torrance,New Mexico,"Torrance, New Mexico, US",15461,,,
35059,Union,New Mexico,"Union, New Mexico, US",4059,,,
35061,Valencia,New Mexico,"Valencia, New Mexico, US",76688,,,
36001,Albany,New York,"Albany, New York, US",305506,,,
36003,Allegany,New York,"Allegany, New York, US",46091,,,
36005,Bronx,New York,"Bronx, New York, US",1418207,,,
36007,Broome,New York,"Broome, New York, US",190488,,,
36009,Cattaraugus,New York,"Cattaraugus, New York, US",76117,,,
36011,Cayuga,New York,"Cayuga, New York, US",76576,,,
36013,Chautauqua,New York,"Chautauqua, New York, US",126903,,,
36015,Chemung,New York,"Chemung, New York, US",83456,,,
36017,Chenango,New York,"Chenango, New York, US",47207,,,
36019,Clinton,New York,"Clinton, New York, US",80485,,,
36021,Columbia,New York,"Columbia, New York, US",59461,,,
36023,Cortland,New York,"Cortland, New York, US",47581,,,
36025,Delaware,New York,"Delaware, New York, US",44135,,,
36027,Dutchess,New York,"Dutchess, New York, US",294218,,,
36029,Erie,New York,"Erie, New York, US",918702,,,
36031,Essex,New York,"Essex, New York, US",36885,,,
36033,Franklin,New York,"Franklin, New York, US",50022,,,
36035,Fulton,New York,"Fulton, New York, US",53383,,,
36037,Genesee,New York,"Genesee, New York, US",57280,,,
36039,Greene,New York,"Greene, New York, US",47188,,,
36041,Hamilton,New York,"Hamilton, New York, US",4416,,,
36043,Herkimer,New York,"Herkimer, New York, US",61319,,,
36045,Jefferson,New York,"Jefferson, New York, US",109834,,,
36047,Kings,New York,"Kings, New York, US",2559903,,,
36049,Lewis,New York,"Lewis, New York, US",26296,,,
36051,Livingston,New York,"Livingston, New York, US",62914,,,
36053,Madison,New York,"Madison, New York, US",70941,,,
36055,Monroe,New York,"Monroe, New York, US",741770,,,
36057,Montgomery,New York,"Montgomery, New York, US",49221,,,
36059,Nassau,New York,"Nassau, New York, US",1356924,,,
36061,New York,New York,"New York City, New York, US",5803210,,,
36063,Niagara,New York,"Niagara, New York, US",209281,,,
36065,Oneida,New York,"Oneida, New York, US",228671,,,
36067,Onondaga,New York,"Onondaga, New York, US",460528,,,
36069,Ontario,New York,"Ontario, New York, US",109777,,,
36071,Orange,New York,"Orange, New York, US",384940,,,
36073,Orleans,New York,"Orleans, New York, US",40352,,,
36075,Oswego,New York,"Oswego, New York, US",117124,,,
36077,Otsego,New York,"Otsego, New York, US",59493,,,
36079,Putnam,New York,"Putnam, New York, US",98320,,,
36081,Queens,New York,"Queens, New York, US",2253858,,,
36083,Rensselaer,New York,"Rensselaer, New York, US",158714,,,
36085,Richmond,New York,"Richmond, New York, US",476143,,,
36087,Rockland,New York,"Rockland, New York, US",325789,,,
36089,St. Lawrence,New York,"St. Lawrence, New York, US",107740,,,
36091,Saratoga,New York,"Saratoga, New York, US",229863,,,
36093,Schenectady,New York,"Schenectady, New York, US",155299,,,
36095,Schoharie,New York,"Schoharie, New York, US",30999,,,
36097,Schuyler,New York,"Schuyler, New York, US",17807,,,
36099,Seneca,New York,"Seneca, New York, US",34016,,,
36101,Steuben,New York,"Steuben, New York, US",95379,,,
36103,Suffolk,New York,"Suffolk, New York, US",1476601,,,
36105,Sullivan,New York,"Sullivan, New York, US",75432,,,
36107,Tioga,New York,"Tioga, New York, US",48203,,,
36109,Tompkins,New York,"Tompkins, New York, US",102180,,,
36111,Ulster,New York,"Ulster, New York, US",177573,,,
36113,Warren,New York,"Warren, New York, US",63944,,,
36115,Washington,New York,"Washington, New York, US",61204,,,
36117,Wayne,New York,"Wayne, New York, US",89918,,,
36119,Westchester,New York,"Westchester, New York, US",967506,,,
36121,Wyoming,New York,"Wyoming, New York, US",39859,,,
36123,Yates,New York,"Yates, New York, US",24913,,,
37001,Alamance,North Carolina,"Alamance, North Carolina, US",169509,,,
37003,Alexander,North Carolina,"Alexander,North Carolina,US",37497,,,
37005,Alleghany,North Carolina,"Alleghany, North Carolina, US",11137,,,
37007,Anson,North Carolina,"Anson, North Carolina, US",24446,,,
37009,Ashe,North Carolina,"Ashe, North Carolina, US",27203,,,
37011,Avery,North Carolina,"Avery, North Carolina, US",17557,,,
37013,Beaufort,North Carolina,"Beaufort, North Carolina, US",46994,,,
37015,Bertie,North Carolina,"Bertie, North Carolina, US",18947,,,
37017,Bladen,North Carolina,"Bladen, North Carolina, US",32722,,,
37019,Brunswick,North Carolina,"Brunswick, North Carolina, US",142820,,,
37021,Buncombe,North Carolina,"Buncombe, North Carolina, US",261191,,,
37023,Burke,North Carolina,"Burke, North Carolina, US",90485,,,
37025,Cabarrus,North Carolina,"Cabarrus, North Carolina, US",216453,,,
37027,Caldwell,North Carolina,"Caldwell, North Carolina, US",82178,,,
37029,Camden,North Carolina,"Camden, North Carolina, US",10867,,,
37031,Carteret,North Carolina,"Carteret, North Carolina, US",69473,,,
37033,Caswell,North Carolina,"Caswell, North Carolina, US",22604,,,
37035,Catawba,North Carolina,"Catawba, North Carolina, US",159551,,,
37037,Chatham,North Carolina,"Chatham, North Carolina, US",74470,,,
37039,Cherokee,North Carolina,"Cherokee, North Carolina, US",28612,,,
37041,Chowan,North Carolina,"Chowan, North Carolina, US",13943,,,
37043,Clay,North Carolina,"Clay, North Carolina, US",11231,,,
37045,Cleveland,North Carolina,"Cleveland, North Carolina, US",97947,,,
37047,Columbus,North Carolina,"Columbus, North Carolina, US",55508,,,
37049,Craven,North Carolina,"Craven, North Carolina, US",102139,,,
37051,Cumberland,North Carolina,"Cumberland, North Carolina, US",335509,,,
37053,Currituck,North Carolina,"Currituck, North Carolina, US",27763,,,
37055,Dare,North Carolina,"Dare, North Carolina, US",37009,,,
37057,Davidson,North Carolina,"Davidson, North Carolina, US",167609,,,
37059,Davie,North Carolina,"Davie, North Carolina, US",42846,,,
37061,Duplin,North Carolina,"Duplin, North Carolina, US",58741,,,
37063,Durham,North Carolina,"Durham, North Carolina, US",321488,,,
37065,Edgecombe,North Carolina,"Edgecombe, North Carolina, US",51472,,,
37067,Forsyth,North Carolina,"Forsyth, North Carolina, US",382295,,,
37069,Franklin,North Carolina,"Franklin, North Carolina, US",69685,,,
37071,Gaston,North Carolina,"Gaston, North Carolina, US",224529,,,
37073,Gates,North Carolina,"Gates, North Carolina, US",11562,,,
37075,Graham,North Carolina,"Graham, North Carolina, US",8441,,,
37077,Granville,North Carolina,"Granville, North Carolina, US",60443,,,
37079,Greene,North Carolina,"Greene, North Carolina, US",21069,,,
37081,Guilford,North Carolina,"Guilford, North Carolina, US",537174,,,
37083,Halifax,North Carolina,"Halifax, North Carolina, US",50010,,,
37085,Harnett,North Carolina,"Harnett, North Carolina, US",135976,,,
37087,Haywood,North Carolina,"Haywood, North Carolina, US",62317,,,
37089,Henderson,North Carolina,"Henderson, North Carolina, US",117417,,,
37091,Hertford,North Carolina,"Hertford, North Carolina, US",23677,,,
37093,Hoke,North Carolina,"Hoke, North Carolina, US",55234,,,
37095,Hyde,North Carolina,"Hyde, North Carolina, US",4937,,,
37097,Iredell,North Carolina,"Iredell, North Carolina, US",181806,,,
37099,Jackson,North Carolina,"Jackson, North Carolina, US",43938,,,
37101,Johnston,North Carolina,"Johnston, North Carolina, US",209339,,,
37103,Jones,North Carolina,"Jones, North Carolina, US",9419,,,
37105,Lee,North Carolina,"Lee, North Carolina, US",61779,,,
37107,Lenoir,North Carolina,"Lenoir, North Carolina, US",55949,,,
37109,Lincoln,North Carolina,"Lincoln, North Carolina, US",86111,,,
37111,McDowell,North Carolina,"McDowell, North Carolina, US",45756,,,
37113,Macon,North Carolina,"Macon, North Carolina, US",35858,,,
37115,Madison,North Carolina,"Madison, North Carolina, US",21755,,,
37117,Martin,North Carolina,"Martin, North Carolina, US",22440,,,
37119,Mecklenburg,North Carolina,"Mecklenburg, North Carolina, US",1110356,,,
37121,Mitchell,North Carolina,"Mitchell, North Carolina, US",14964,,,
37123,Montgomery,North Carolina,"Montgomery, North Carolina, US",27173,,,
37125,Moore,North Carolina,"Moore, North Carolina, US",100880,,,
37127,Nash,North Carolina,"Nash, North Carolina, US",94298,,,
37129,New Hanover,North Carolina,"New Hanover, North Carolina, US",234473,,,
37131,Northampton,North Carolina,"Northampton, North Carolina, US",19483,,,
37133,Onslow,North Carolina,"Onslow, North Carolina, US",197938,,,
37135,Orange,North Carolina,"Orange, North Carolina, US",148476,,,
37137,Pamlico,North Carolina,"Pamlico, North Carolina, US",12726,,,
37139,Pasquotank,North Carolina,"Pasquotank, North Carolina, US",39824,,,
37141,Pender,North Carolina,"Pender, North Carolina, US",63060,,,
37143,Perquimans,North Carolina,"Perquimans, North Carolina, US",13463,,,
37145,Person,North Carolina,"Person, North Carolina, US",39490,,,
37147,Pitt,North Carolina,"Pitt, North Carolina, US",180742,,,
37149,Polk,North Carolina,"Polk, North Carolina, US",20724,,,
37151,Randolph,North Carolina,"Randolph, North Carolina, US",143667,,,
37153,Richmond,North Carolina,"Richmond, North Carolina, US",44829,,,
37155,Robeson,North Carolina,"Robeson, North Carolina, US",130625,,,
37157,Rockingham,North Carolina,"Rockingham, North Carolina, US",91010,,,
37159,Rowan,North Carolina,"Rowan, North Carolina, US",142088,,,
37161,Rutherford,North Carolina,"Rutherford, North Carolina, US",67029,,,
37163,Sampson,North Carolina,"Sampson, North Carolina, US",63531,,,
37165,Scotland,North Carolina,"Scotland, North Carolina, US",34823,,,
37167,Stanly,North Carolina,"Stanly, North Carolina, US",62806,,,
37169,Stokes,North Carolina,"Stokes, North Carolina, US",45591,,,
37171,Surry,North Carolina,"Surry, North Carolina, US",71783,,,
37173,Swain,North Carolina,"Swain, North Carolina, US",14271,,,
37175,Transylvania,North Carolina,"Transylvania, North Carolina, US",34385,,,
37177,Tyrrell,North Carolina,"Tyrrell, North Carolina, US",4016,,,
37179,Union,North Carolina,"Union, North Carolina, US",239859,,,
37181,Vance,North Carolina,"Vance, North Carolina, US",44535,,,
37183,Wake,North Carolina,"Wake, North Carolina, US",1111761,,,
37185,Warren,North Carolina,"Warren, North Carolina, US",19731,,,
37187,Washington,North Carolina,"Washington, North Carolina, US",11580,,,
37189,Watauga,North Carolina,"Watauga, North Carolina, US",56177,,,
37191,Wayne,North Carolina,"Wayne, North Carolina, US",123131,,,
37193,Wilkes,North Carolina,"Wilkes, North Carolina, US",68412,,,
37195,Wilson,North Carolina,"Wilson, North Carolina, US",81801,,,
37197,Yadkin,North Carolina,"Yadkin, North Carolina, US",37667,,,
37199,Yancey,North Carolina,"Yancey, North Carolina, US",18069,,,
38001,Adams,North Dakota,"Adams, North Dakota, US",2216,,,
38003,Barnes,North Dakota,"Barnes, North Dakota, US",10415,,,
38005,Benson,North Dakota,"Benson, North Dakota, US",6832,,,
38007,Billings,North Dakota,"Billings, North Dakota, US",928,,,
38009,Bottineau,North Dakota,"Bottineau, North Dakota, US",6282,,,
38011,Bowman,North Dakota,"Bowman, North Dakota, US",3024,,,
38013,Burke,North Dakota,"Burke, North Dakota, US",2115,,,
38015,Burleigh,North Dakota,"Burleigh, North Dakota, US",95626,,,
38017,Cass,North Dakota,"Cass, North Dakota, US",181923,,,
38019,Cavalier,North Dakota,"Cavalier, North Dakota, US",3762,,,
38021,Dickey,North Dakota,"Dickey, North Dakota, US",4872,,,
38023,Divide,North Dakota,"Divide, North Dakota, US",2264,,,
38025,Dunn,North Dakota,"Dunn, North Dakota, US",4424,,,
38027,Eddy,North Dakota,"Eddy, North Dakota, US",2287,,,
38029,Emmons,North Dakota,"Emmons, North Dakota, US",3241,,,
38031,Foster,North Dakota,"Foster, North Dakota, US",3210,,,
38033,Golden Valley,North Dakota,"Golden Valley, North Dakota, US",1761,,,
38035,Grand Forks,North Dakota,"Grand Forks, North Dakota, US",69451,,,
38037,Grant,North Dakota,"Grant, North Dakota, US",2274,,,
38039,Griggs,North Dakota,"Griggs, North Dakota, US",2231,,,
38041,Hettinger,North Dakota,"Hettinger, North Dakota, US",2499,,,
38043,Kidder,North Dakota,"Kidder, North Dakota, US",2480,,,
38045,LaMoure,North Dakota,"LaMoure, North Dakota, US",4046,,,
38047,Logan,North Dakota,"Logan, North Dakota, US",1850,,,
38049,McHenry,North Dakota,"McHenry, North Dakota, US",5745,,,
38051,McIntosh,North Dakota,"McIntosh, North Dakota, US",2497,,,
38053,McKenzie,North Dakota,"McKenzie, North Dakota, US",15024,,,
38055,McLean,North Dakota,"McLean, North Dakota, US",9450,,,
38057,Mercer,North Dakota,"Mercer, North Dakota, US",8187,,,
38059,Morton,North Dakota,"Morton, North Dakota, US",31364,,,
38061,Mountrail,North Dakota,"Mountrail, North Dakota, US",10545,,,
38063,Nelson,North Dakota,"Nelson, North Dakota, US",2879,,,
38065,Oliver,North Dakota,"Oliver, North Dakota, US",1959,,,
38067,Pembina,North Dakota,"Pembina, North Dakota, US",6801,,,
38069,Pierce,North Dakota,"Pierce, North Dakota, US",3975,,,
38071,Ramsey,North Dakota,"Ramsey, North Dakota, US",11519,,,
38073,Ransom,North Dakota,"Ransom, North Dakota, US",5218,,,
38075,Renville,North Dakota,"Renville, North Dakota, US",2327,,,
38077,Richland,North Dakota,"Richland, North Dakota, US",16177,,,
38079,Rolette,North Dakota,"Rolette, North Dakota, US",14176,,,
38081,Sargent,North Dakota,"Sargent, North Dakota, US",3898,,,
38083,Sheridan,North Dakota,"Sheridan, North Dakota, US",1315,,,
38085,Sioux,North Dakota,"Sioux, North Dakota, US",4230,,,
38087,Slope,North Dakota,"Slope, North Dakota, US",750,,,
38089,Stark,North Dakota,"Stark, North Dakota, US",31489,,,
38091,Steele,North Dakota,"Steele, North Dakota, US",1890,,,
38093,Stutsman,North Dakota,"Stutsman, North Dakota, US",20704,,,
38095,Towner,North Dakota,"Towner, North Dakota, US",2189,,,
38097,Traill,North Dakota,"Traill, North Dakota, US",8036,,,
38099,Walsh,North Dakota,"Walsh, North Dakota, US",10641,,,
38101,Ward,North Dakota,"Ward, North Dakota, US",67641,,,
38103,Wells,North Dakota,"Wells, North Dakota, US",3834,,,
38105,Williams,North Dakota,"Williams, North Dakota, US",37589,,,
39001,Adams,Ohio,"Adams, Ohio, US",27698,,,
39003,Allen,Ohio,"Allen, Ohio, US",102351,,,
39005,Ashland,Ohio,"Ashland, Ohio, US",53484,,,
39007,Ashtabula,Ohio,"Ashtabula, Ohio, US",97241,,,
39009,Athens,Ohio,"Athens, Ohio, US",65327,,,
39011,Auglaize,Ohio,"Auglaize, Ohio, US",45656,,,
39013,Belmont,Ohio,"Belmont, Ohio, US",67006,,,
39015,Brown,Ohio,"Brown, Ohio, US",43432,,,
39017,Butler,Ohio,"Butler, Ohio, US",383134,,,
39019,Carroll,Ohio,"Carroll, Ohio, US",26914,,,
39021,Champaign,Ohio,"Champaign, Ohio, US",38885,,,
39023,Clark,Ohio,"Clark, Ohio, US",134083,,,
39025,Clermont,Ohio,"Clermont, Ohio, US",206428,,,
39027,Clinton,Ohio,"Clinton, Ohio, US",41968,,,
39029,Columbiana,Ohio,"Columbiana, Ohio, US",101883,,,
39031,Coshocton,Ohio,"Coshocton, Ohio, US",36600,,,
39033,Crawford,Ohio,"Crawford, Ohio, US",41494,,,
39035,Cuyahoga,Ohio,"Cuyahoga, Ohio, US",1235072,,,
39037,Darke,Ohio,"Darke, Ohio, US",51113,,,
39039,Defiance,Ohio,"Defiance, Ohio, US",38087,,,
39041,Delaware,Ohio,"Delaware, Ohio, US",209177,,,
39043,Erie,Ohio,"Erie, Ohio, US",74266,,,
39045,Fairfield,Ohio,"Fairfield, Ohio, US",157574,,,
39047,Fayette,Ohio,"Fayette, Ohio, US",28525,,,
39049,Franklin,Ohio,"Franklin, Ohio, US",1316756,,,
39051,Fulton,Ohio,"Fulton, Ohio, US",42126,,,
39053,Gallia,Ohio,"Gallia, Ohio, US",29898,,,
39055,Geauga,Ohio,"Geauga, Ohio, US",93649,,,
39057,Greene,Ohio,"Greene, Ohio, US",168937,,,
39059,Guernsey,Ohio,"Guernsey, Ohio, US",38875,,,
39061,Hamilton,Ohio,"Hamilton, Ohio, US",817473,,,
39063,Hancock,Ohio,"Hancock, Ohio, US",75783,,,
39065,Hardin,Ohio,"Hardin, Ohio, US",31365,,,
39067,Harrison,Ohio,"Harrison, Ohio, US",15040,,,
39069,Henry,Ohio,"Henry, Ohio, US",27006,,,
39071,Highland,Ohio,"Highland, Ohio, US",43161,,,
39073,Hocking,Ohio,"Hocking, Ohio, US",28264,,,
39075,Holmes,Ohio,"Holmes, Ohio, US",43960,,,
39077,Huron,Ohio,"Huron, Ohio, US",58266,,,
39079,Jackson,Ohio,"Jackson, Ohio, US",32413,,,
39081,Jefferson,Ohio,"Jefferson, Ohio, US",65325,,,
39083,Knox,Ohio,"Knox, Ohio, US",62322,,,
39085,Lake,Ohio,"Lake, Ohio, US",230149,,,
39087,Lawrence,Ohio,"Lawrence, Ohio, US",59463,,,
39089,Licking,Ohio,"Licking, Ohio, US",176862,,,
39091,Logan,Ohio,"Logan, Ohio, US",45672,,,
39093,Lorain,Ohio,"Lorain, Ohio, US",309833,,,
39095,Lucas,Ohio,"Lucas, Ohio, US",428348,,,
39097,Madison,Ohio,"Madison, Ohio, US",44731,,,
39099,Mahoning,Ohio,"Mahoning, Ohio, US",228683,,,
39101,Marion,Ohio,"Marion, Ohio, US",65093,,,
39103,Medina,Ohio,"Medina, Ohio, US",179746,,,
39105,Meigs,Ohio,"Meigs, Ohio, US",22907,,,
39107,Mercer,Ohio,"Mercer, Ohio, US",41172,,,
39109,Miami,Ohio,"Miami, Ohio, US",106987,,,
39111,Monroe,Ohio,"Monroe, Ohio, US",13654,,,
39113,Montgomery,Ohio,"Montgomery, Ohio, US",531687,,,
39115,Morgan,Ohio,"Morgan, Ohio, US",14508,,,
39117,Morrow,Ohio,"Morrow, Ohio, US",35328,,,
39119,Muskingum,Ohio,"Muskingum, Ohio, US",86215,,,
39121,Noble,Ohio,"Noble, Ohio, US",14424,,,
39123,Ottawa,Ohio,"Ottawa, Ohio, US",40525,,,
39125,Paulding,Ohio,"Paulding, Ohio, US",18672,,,
39127,Perry,Ohio,"Perry, Ohio, US",36134,,,
39129,Pickaway,Ohio,"Pickaway, Ohio, US",58457,,,
39131,Pike,Ohio,"Pike, Ohio, US",27772,,,
39133,Portage,Ohio,"Portage, Ohio, US",162466,,,
39135,Preble,Ohio,"Preble, Ohio, US",40882,,,
39137,Putnam,Ohio,"Putnam, Ohio, US",33861,,,
39139,Richland,Ohio,"Richland, Ohio, US",121154,,,
39141,Ross,Ohio,"Ross, Ohio, US",76666,,,
39143,Sandusky,Ohio,"Sandusky, Ohio, US",58518,,,
39145,Scioto,Ohio,"Scioto, Ohio, US",75314,,,
39147,Seneca,Ohio,"Seneca, Ohio, US",55178,,,
39149,Shelby,Ohio,"Shelby, Ohio, US",48590,,,
39151,Stark,Ohio,"Stark, Ohio, US",370606,,,
39153,Summit,Ohio,"Summit, Ohio, US",541013,,,
39155,Trumbull,Ohio,"Trumbull, Ohio, US",197974,,,
39157,Tuscarawas,Ohio,"Tuscarawas, Ohio, US",91987,,,
39159,Union,Ohio,"Union, Ohio, US",58988,,,
39161,Van Wert,Ohio,"Van Wert, Ohio, US",28275,,,
39163,Vinton,Ohio,"Vinton, Ohio, US",13085,,,
39165,Warren,Ohio,"Warren, Ohio, US",234602,,,
39167,Washington,Ohio,"Washington, Ohio, US",59911,,,
39169,Wayne,Ohio,"Wayne, Ohio, US",115710,,,
39171,Williams,Ohio,"Williams, Ohio, US",36692,,,
39173,Wood,Ohio,"Wood, Ohio, US",130817,,,
39175,Wyandot,Ohio,"Wyandot, Ohio, US",21772,,,
40001,Adair,Oklahoma,"Adair, Oklahoma, US",22194,,,
40003,Alfalfa,Oklahoma,"Alfalfa, Oklahoma, US",5702,,,
40005,Atoka,Oklahoma,"Atoka, Oklahoma, US",13758,,,
